332,1086,0.8561,0.027929,49.566,137.78,61,115,0.035698,0.10346,0.031614,0.17557,0.20364,0.041351,0.16903,0.13782,0.1288,0.10426,0.12597,0.18959,0.16285,0.040556,0.052246,0.00073415,0.025835,0.046178,0.094481,0.052992,0.1141,0.0065216,0.10124,0.061617,0.081768,0.0033565,0.012447,0.092795,0.10394,0.088849,0.042159,0.13057,6.8402,19.158,3.422,12.937,0.99796,49.567,8.3453,29.975,23.093,5.7837,8.3005,10.897,3.7349,14.156,4.5034,21.184,1
53,4379,0.39471,0.023279,17.353,92.485,73,111,0.066234,0.041429,0.069104,0.17524,0.14851,0.0054524,0.015368,0.096349,0.14317,0.10565,0.062902,0.11924,0.33136,0.29692,0.096614,0.033049,0.14768,0.0008498,0.14806,0.034459,0.0025933,0.0074482,0.05899,0.012314,0.067019,0.0065714,0.083571,0.066351,0.0046765,0.038471,0.41514,0.14369,13.702,10.095,7.9731,28.033,15.852,70.954,7.3883,14.281,2.3111,16.303,20.368,39.389,8.6424,30.41,17.533,1.9418,1
90,2955,0.10873,0.0097777,19.723,105.09,45,130,0.063003,0.013549,0.01256,0.16044,0.16059,0.10847,0.019721,0.027971,0.17128,0.016917,0.092199,0.0054194,0.27904,0.24584,0.11636,0.091084,0.098624,0.015577,0.15602,0.015685,0.064191,0.017743,0.11089,0.019185,0.07182,0.030352,0.007425,0.027933,0.013741,0.036956,0.16448,0.031869,18.153,23.367,15.214,17.005,0.45601,30.876,12.252,6.9324,15.899,2.5563,4.6534,23.899,2.337,24.088,31.17,33.429,1
220,3867,0.62276,0.024187,67.842,72.298,27,27,0.12751,0.011873,0.1211,0.23226,0.017453,0.16875,0.19642,0.15866,0.15493,0.11939,0.016915,0.041816,0.3209,0.2148,0.10056,0.027341,0.35702,0.026606,0.097158,0.062159,0.17468,0.05766,0.0099419,0.089963,0.04203,0.041477,0.073516,0.013335,0.013393,0.10333,0.10045,0.4342,30.269,24.639,15.732,17.458,31.388,2.7537,2.572,0.53147,19.081,14.86,18.291,19.926,1.7261,12.377,7.0873,53.723,1
621,4410,0.23914,0.057268,56.047,186.96,17,87,0.076546,0.10721,0.057111,0.21996,0.26268,0.1471,0.062017,0.017754,0.14209,0.18676,0.028167,0.12396,0.41407,0.31034,0.1364,0.09386,0.15607,0.073962,0.081153,0.054511,0.21032,0.048924,0.15806,0.089846,0.056283,0.10412,0.03712,0.11178,0.10364,0.15653,0.40478,0.14837,20.423,24.292,7.8552,8.5756,0.67713,33.42,10.589,7.7298,4.4317,4.3258,16.456,44.87,8.3138,18.988,67.769,100.52,1
397,873,0.62819,0.015563,117.71,267.53,75,150,0.027211,0.12292,0.077367,0.32556,0.17297,0.066377,0.1337,0.067391,0.019878,0.029929,0.057833,0.095951,0.24197,0.17775,0.10502,0.20248,0.20397,0.074314,0.010497,0.059501,0.096312,0.038743,0.078922,0.023349,0.0011461,0.038959,0.03098,0.082193,0.0067035,0.12674,0.090171,0.18512,25.393,16.826,16.944,3.6844,1.3133,28.663,3.7392,15.901,0.82438,8.8758,4.9384,15.853,6,16.007,7.7434,35.573,1
354,1728,1.5043,0.06759,12.311,48.114,5,22,0.0063026,0.020174,0.069914,0.12921,0.017238,0.042045,0.056079,0.028712,0.098077,0.064857,0.082612,0.11386,0.13202,0.13075,0.11094,0.09386,0.14868,0.058348,0.021977,0.0012875,0.17627,0.088182,0.018079,0.031403,0.13378,0.092672,0.021179,0.051341,0.1022,0.18672,0.10747,0.14837,12.252,27.796,4.372,16.67,28.018,16.008,13.723,5.8383,7.3171,10.097,5.6838,14.423,2.615,1.876,14.958,100.52,1
485,4479,0.02113,0.033598,125.6,9.1371,33,6,0.10136,0.00057833,0.064933,0.056922,0.028712,0.04646,0.070634,0.083096,0.15144,0.1947,0.09414,0.016426,0.19909,0.20536,0.12015,0.09386,0.54882,0.044865,0.15139,0.002317,0.047394,0.078272,0.018886,0.046728,0.012579,0.018064,0.20375,0.043648,0.031644,0.096182,0.18946,0.14837,32.334,29.043,16.445,17.288,8.9094,34.642,11.297,28.329,4.5351,6.9898,4.8624,33.635,4.8719,19.626,61.599,100.52,1
239,1883,0.32901,0.028988,41.537,149.56,121,109,0.05647,0.04808,0.0054826,0.14095,0.11915,0.010535,0.083166,0.079766,0.14408,0.14494,0.0015981,0.078782,0.2322,0.017145,0.043979,0.010148,0.25199,0.14523,0.12071,0.026546,0.23976,0.0065272,0.12081,0.043749,0.099136,0.094925,0.16538,0.094219,0.030466,0.025275,0.18772,0.48245,1.2635,6.1472,2.1439,13.827,5.6917,38.744,1.7041,2.4407,10.368,5.7326,18.784,17.211,4.8665,1.2836,25.837,43.865,1
273,687,0.011912,0.0052236,129.52,226.59,56,100,0.014688,0.137,0.20353,0.1524,0.13845,0.12979,0.063969,0.080596,0.087443,0.18986,0.16633,0.12234,0.41406,0.20078,0.03565,0.085779,0.082943,0.084285,0.014783,0.022388,0.19881,0.070733,0.09061,0.037066,0.041636,0.050759,0.084055,0.058103,0.079299,0.023262,0.14259,0.054198,16.553,22.043,5.3767,3.3424,6.1887,19.231,3.8232,6.4915,16.187,0.19841,1.6254,5.6668,0.52532,9.1793,24.495,12.287,1
