96,1459,0.029132,0.013607,14.685,30.777,5,49,0.0061414,0.040535,0.033853,0.025641,0,0.020594,0.0061198,0.077117,0.0018994,0.11225,0.033812,0.10082,0.010893,0.011485,0.014643,0,0.13983,0.37142,0.20963,0.10886,0,0.50127,0.06482,0.0050106,1.0841,0.1829,1.3081,0.12851,0.10789,0.084485,0.11906,0,1.3999,17.498,10.678,1.0873,0,10.697,6.6107,2.0851,1.7896,10.168,47.257,23.13,14.061,19.139,5.8701,0,1
40,945,0.061435,0.0097334,1.64,25.897,17,43,0.025023,0.0079473,0.064966,0.083316,0,0.010893,0.047365,0.038769,0.0063179,0.017584,0.018995,0.011062,0.083608,0.077759,0.056896,0,0.23024,0.3831,0.20134,0.0032887,0,0.18436,0.073826,0.13161,0.7669,0.33652,1.4067,0.43175,0.10159,0.19701,0.10916,0,3.3879,17.988,3.4475,0.93272,0,25.205,5.5999,10.756,8.5586,7.6175,40.82,3.3735,14.779,27.915,13.686,0,1
14,192,0.25253,0.10814,13.154,12.155,4,4,0.077253,0.022943,0.0043984,0.026402,0,0.042982,0.013568,0.022191,0.0060031,0.12992,0.0059553,0.078267,0.084638,0.014493,0.068527,0,0.13307,0.31285,0.13124,0.020673,0,0.18377,0.016216,0.068049,0.14889,0.14467,1.5215,0.31568,0.20287,0.7865,0.39341,0,6.2599,22.801,12.106,5.9113,0,7.1338,5.2273,11.522,18.508,4.6533,55.977,23.308,8.0224,94.178,76.92,0,1
39,142,0.070254,0.014654,29.647,26.587,1,53,0.0075183,0.010324,0.098158,0.012281,0,0.010893,0.042478,0.012318,0.0036163,0.12126,0.016414,0.061187,0.056029,0.044093,0.064487,0,0.2694,0.34311,0.40708,0.041397,0,0.18436,0.063315,0.011977,1.0922,0.2126,1.4752,0.039141,0.10508,0.12422,0.31428,0,2.2031,21.227,0.4604,2.9704,0,25.205,1.9043,4.6652,13.347,3.4406,63.54,27.056,5.5821,14.67,1.2102,0,1
31,230,0.0737,0.022719,0.70848,29.684,5,66,0.14843,0.023205,0.088438,0.019327,0,0.10419,0.056719,0.016021,0.0071846,0.10082,0.0024155,0.052337,0.12642,0.014493,0.068527,0,0.13632,0.37324,0.17007,0.028998,0,0.50469,0.14666,0.01144,0.23388,0.096817,1.5611,0.22114,0.019985,0.7865,0.39341,0,4.9671,9.9131,3.0174,1.7978,0,8.2967,0.79746,4.7561,15.463,2.4698,67.552,20.83,6.8295,94.178,76.92,0,1
182,169,0.39309,0.064,25.761,4.4002,25,29,0.15906,0.021855,0.075582,0.078382,0.0028129,0.19515,0.094937,0.053813,0.014014,0.063071,0.022754,0.074076,0.1399,0.014493,0.068527,0,0.13579,0.53876,0.56895,0.1383,0.012683,0.33155,0.015738,0.035282,0.021843,0.0082765,1.4345,0.49559,0.15414,0.7865,0.39341,0,0.49856,30.667,0.74159,3.6308,76.266,13.72,3.9622,3.9425,22.81,2.7649,41.169,19.094,8.478,94.178,76.92,0,1
41,670,0.011114,0.01543,34.957,5.5516,5,40,0.054028,0.023072,0.073336,0.0093725,0,0.0021207,0.031806,0.074755,0.019051,0.020822,0.015369,0.086426,0.013135,0.017344,0.041205,0,0.010051,0.10789,0.012326,0.059048,0,0.13014,0.18476,0.069429,0.89433,0.19422,1.4204,0.03977,0.071536,0.0045007,0.12375,0,0.37315,11.507,9.1428,2.1673,0,11.905,1.2213,0.45963,0.40292,11.294,57.406,23.217,8.3287,11.949,3.0939,0,1
64,691,0.18336,0.073906,38.633,56.145,1,35,0.15288,0.021507,0.15587,0.017796,0.0010274,0.11685,0.032799,0.0065681,0.0094456,0.15297,0.00067385,0.094789,0.054917,0.0075142,0.068527,0,0.37414,0.49983,0.276,0.071198,0.010075,0.4536,0.037324,0.21385,0.11749,0.067169,1.5541,0.24462,0.12107,0.15266,0.39341,0,6.9072,17.742,12.303,4.6307,64.898,1.0218,1.7289,10.334,1.2717,8.7073,53.507,33.506,8.1284,6.0583,76.92,0,1
79,38,0.099007,0.0013473,28.889,43.266,1,7,0.12117,0.010214,0.025644,0.033637,0,0.0044633,0.0065484,0.094997,0.012455,0.10167,0,0.058307,0.09081,0.020859,0.063888,0,0.0047916,0.32253,0.0023044,0.023922,0,0.06325,0.091248,0.079928,1.4193,0.17784,0,0.03015,0.055822,0.27469,0.27424,0,6.1162,21.794,3.2706,5.5264,0,7.0011,2.4117,0.76563,28.251,4.0159,0,32.722,3.346,21.176,2.8993,0,1
12,356,0.2126,0.059019,1.2357,60.394,14,5,0.13149,0.0095254,0.10191,0.085701,0,0.0039488,0.032951,0.085606,0.0094591,0.09943,0,0.020773,0.032038,0.05881,0.028404,0,0.19879,0.12804,0.12925,0.14035,0,0.00079639,0.13295,0.04975,0.13884,0.053659,0,0.15327,0.10874,0.069054,0.19506,0,6.1439,14.132,5.1438,1.7415,0,7.6558,0.28913,8.7277,7.3632,6.3321,0,27.281,14.63,25.51,8.1592,0,1
