61,821,0.85291,0.083098,182.79,231.32,20,12,0,0.050695,0.087486,0.16181,0.055139,0.0038773,0.038871,0.0013153,0.10442,0.22882,0.011808,0.041922,0.021191,0,0.010258,0,0,0.68908,0.46612,0.2508,0.45796,0.37173,0.1165,0.33681,0.19844,0.088961,0.19575,0.032505,0.1106,0,0.039301,0,0,36.907,45.077,42.77,150,190.31,6.4704,18.507,31.289,10.103,3.7395,14.471,50.913,0,37.015,0,0
33,302,0.54482,0.011283,131.1,438.82,19,4,0,0.050695,0.087486,0.16399,0.036161,0.028804,0.016279,0.052383,0.0064204,0.092068,0.090957,0.047963,0.013316,0,0.021536,0,0,0.68908,0.46612,0.36505,0.13726,0.1664,0.16065,0.014904,0.20124,0.22359,0.20232,0.015639,0.013625,0,0.039153,0,0,36.907,45.077,11.19,66.275,78.89,40.775,82.45,16.454,25.354,8.0288,14.998,18.54,0,2.9658,0,0
19,317,1.1288,0.109,86.176,117.45,10,51,0,0.050695,0.087486,0.15256,0.048719,0.012313,0.015916,0.019312,0.10987,0.22268,0.064619,0.048008,0.035436,0,0.00091036,0,0,0.68908,0.46612,0.39352,0.27924,0.2827,0.20496,0.2032,0.16567,0.077507,0.21317,0.26617,0.12232,0,0.26948,0,0,36.907,45.077,16.237,119.13,7.0103,18.382,7.8892,0.52742,3.1285,0.53864,12.916,55.47,0,227.7,0,0
3,253,0.94718,0.058289,167.25,215.96,12,28,0,0.050695,0.087486,0.16277,0.045341,0.00093371,0.013444,0.021174,0.13897,0.22068,0.08842,0.064107,0.046631,0,0.00091036,0,0,0.68908,0.46612,0.32752,0.32956,0.03681,0.1389,0.22609,0.23465,0.11549,0.11731,0.11665,0.12586,0,0.26948,0,0,36.907,45.077,16.387,115.68,18.804,8.3462,3.6821,7.1354,7.201,0.50803,12.944,35.459,0,227.7,0,0
49,192,1.3295,0.14022,178.4,187.85,18,38,0,0.050695,0.087486,0.15296,0.044694,0.00093371,0.007726,0.021211,0.095415,0.18956,0.054891,0.039662,0.044049,0,0.00091036,0,0,0.68908,0.46612,0.3872,0.41291,0.03681,0.10208,0.28772,0.021648,0.012157,0.14657,0.34852,0.2264,0,0.26948,0,0,36.907,45.077,12.548,117.99,18.804,9.1523,13.198,8.9333,9.6178,12.451,23.928,53.182,0,227.7,0,0
75,263,0.63197,0.026512,147,202.55,12,37,0,0.050695,0.087486,0.13253,0.03522,0.001644,0.0054126,0.017495,0.10496,0.21332,0.076987,0.035971,0.015205,0,0.00091036,0,0,0.68908,0.46612,0.26147,0.12103,0.037632,0.088016,0.19869,0.047178,0.1314,0.089761,0.080765,0.10399,0,0.26948,0,0,36.907,45.077,26.852,75.652,4.0392,28.763,14.654,16.596,16.576,12.628,13.144,6.6889,0,227.7,0,0
36,230,0.97089,0.059054,185.15,194.35,4,44,0,0.050695,0.087486,0.15553,0.042035,0.00093371,0.016121,0.021603,0.15706,0.20876,0.12139,0.048865,0.020756,0,0.00091036,0,0,0.68908,0.46612,0.32329,0.27611,0.03681,0.038255,0.19331,0.019958,0.034522,0.3076,0.13543,0.18309,0,0.26948,0,0,36.907,45.077,24.11,111.84,18.804,19.539,5.1927,5.7743,7.5529,2.5966,2.9009,15.472,0,227.7,0,0
206,983,1.0935,0.10905,173.03,381.76,13,34,0,0.050695,0.087486,0.15733,0.045034,0.0408,0.028153,0.045432,0.032466,0.12771,0.06124,0.070156,0.11391,0,0.048995,0,0,0.68908,0.46612,0.29215,0.49892,0.36998,0.22933,0.2143,0.20266,0.1349,0.12918,0.16761,0.28337,0,0.12281,0,0,36.907,45.077,23.676,145.6,74.49,7.5093,22.008,4.6384,11.324,12.33,1.4763,108.09,0,85.605,0,0
126,437,0.89488,0.053327,224.17,407.91,10,48,0,0.050695,0.087486,0.1576,0.037841,0.029768,0.00068374,0.042965,0.011937,0.1568,0.15416,0.017359,0.055261,0,0.026527,0,0,0.68908,0.46612,0.30412,0.49693,0.33429,0.21599,0.15735,0.21301,0.20357,0.13377,0.056571,0.25763,0,0.043585,0,0,36.907,45.077,36.184,142.04,78.832,22.013,33.713,9.3686,16.31,4.2791,15.391,101.19,0,48.669,0,0
120,620,0.53487,0.0029432,289.53,436.91,6,27,0,0.050695,0.087486,0.14811,0.039562,0.023556,0.010578,0.039629,0.083317,0.20471,0.13167,0.064858,0.070118,0,0.0081228,0,0,0.68908,0.46612,0.21579,0.4205,0.30542,0.17317,0.081805,0.22232,0.19999,0.21073,0.08525,0.056216,0,0.019266,0,0,36.907,45.077,16.09,119.46,54.093,34.735,48.484,1.1614,20.044,2.5555,13.244,39.216,0,14.122,0,0
64,765,1.437,0.17146,47.169,228.41,19,46,0,0.050695,0.087486,0.17204,0.050711,0.019707,0.020048,0.020772,0.030706,0.17776,0.11634,0.047408,0.10382,0,0.010266,0,0,0.68908,0.46612,0.41719,0.53648,0.55981,0.19667,0.42951,0.0019046,0.07615,0.030413,0.08343,0.2749,0,0.12199,0,0,36.907,45.077,30.694,163.99,140.64,28.885,35.623,30.903,7.0468,10.151,2.1622,102.25,0,82.713,0,0
98,12,0.70826,0.087957,162.78,355.92,11,0,0,0.048268,0.087486,0.12552,0.036623,0.06759,0.009736,0.071762,0.048142,0.14393,0.0491,0.050192,0.011052,0,0.00091036,0,0,0.043478,0.46612,0.28417,0.047026,0.49839,0.053373,0.40932,0.0045608,0.0080792,0.076119,0.1394,0.16274,0,0.26948,0,0,31.369,45.077,17.355,62.597,120.5,32.342,148.06,0.55029,21.882,1.7472,24.076,8.1655,0,227.7,0,0
120,670,0.78067,0.068509,131.5,279.49,20,44,0,0.050695,0.087486,0.11022,0.052699,0.03549,0.014945,0.040717,0.03183,0.22199,0.068228,0.0042248,0.020552,0,0.00091036,0,0,0.68908,0.46612,0.25953,0.23359,0.41959,0.066478,0.035062,0.050044,0.14218,0.0020933,0.11561,0.12999,0,0.26948,0,0,36.907,45.077,27.114,110.76,41.437,15.349,31.496,13.409,15.286,8.0015,12.424,27.134,0,227.7,0,0
