157,90,0.35991,0.050769,320.23,333.21,140,109,0,0.0026923,0,0.044124,0.024129,0.004811,0.0036035,0.0018427,0.10818,0.097429,0.083415,0.061207,0.098216,0,0.029477,0,0,0.76271,0,0.02445,0.028575,0.40854,0.0016813,0.01084,0.01331,0.17016,0.20791,0.27492,0.01673,0,0.01539,0,0,5.1013,0,13.676,1.6982,209.11,53.163,43.659,53.56,14.781,10.653,39.952,83.186,0,72.814,0,0
251,1033,0.051818,0.021047,268.54,540.71,139,125,0,0.0026923,0,0.046305,0.0051519,0.029738,0.058754,0.049225,0.0026637,0.039322,0.019351,0.067248,0.13272,0,0.018199,0,0,0.76271,0,0.1387,0.34928,0.20321,0.045836,0.31106,0.016109,0.035533,0.20135,0.29178,0.080247,0,0.063064,0,0,5.1013,0,17.904,85.422,97.694,87.467,144.62,5.816,30.032,22.421,40.479,115.56,0,106.86,0,0
199,414,0.63583,0.076669,223.61,219.34,130,70,0,0.0026923,0,0.034876,0.01771,0.013246,0.058391,0.016154,0.11362,0.09129,0.006987,0.028722,0.08397,0,0.040646,0,0,0.76271,0,0.16717,0.2073,0.31951,0.090145,0.12277,0.019459,0.18162,0.19049,0.041256,0.028449,0,0.29339,0,0,5.1013,0,12.858,32.57,25.814,28.31,54.277,22.798,1.5494,14.931,38.397,78.628,0,117.87,0,0
215,478,0.45419,0.025959,304.68,317.84,132,93,0,0.0026923,0,0.045082,0.014332,0,0.055919,0.018016,0.14273,0.08929,0.016814,0.044821,0.072775,0,0.040646,0,0,0.76271,0,0.10117,0.15697,0,0.024081,0.099877,0.049526,0.14363,0.28635,0.19078,0.031987,0,0.29339,0,0,5.1013,0,12.707,36.014,0,55.039,65.848,29.406,11.879,14.9,38.425,98.64,0,117.87,0,0
169,539,0.83649,0.10789,315.84,289.73,138,83,0,0.0026923,0,0.035271,0.013685,0,0.050201,0.018053,0.099172,0.058167,0.016715,0.020376,0.075357,0,0.040646,0,0,0.76271,0,0.16085,0.073622,0,0.012736,0.038246,0.20677,0.27128,0.2571,0.0411,0.13253,0,0.29339,0,0,5.1013,0,16.546,33.708,0,55.845,48.968,31.204,14.296,26.843,49.409,80.917,0,117.87,0,0
143,468,0.13898,0.0058176,284.44,304.44,132,84,0,0.0026923,0,0.014843,0.0042111,0.0025777,0.037062,0.014337,0.10871,0.081932,0.0053813,0.016685,0.1042,0,0.040646,0,0,0.76271,0,0.035116,0.36551,0.074443,0.026801,0.12728,0.13795,0.12772,0.3139,0.22666,0.010118,0,0.29339,0,0,5.1013,0,2.2425,76.045,22.843,75.456,76.821,38.866,21.254,1.7641,38.625,127.41,0,117.87,0,0
182,501,0.47789,0.026724,322.59,296.23,124,77,0,0.0026923,0,0.037841,0.011026,0,0.026354,0.018445,0.16082,0.077374,0.049788,0.029579,0.14016,0,0.040646,0,0,0.76271,0,0.096941,0.21042,0,0.076562,0.13265,0.16517,0.29365,0.096058,0.17199,0.089216,0,0.29339,0,0,5.1013,0,4.9843,39.857,0,66.231,56.974,28.044,12.231,16.989,28.382,118.63,0,117.87,0,0
12,252,0.60052,0.076722,310.47,483.64,133,87,0,0.0026923,0,0.039646,0.014025,0.041733,0.014322,0.042274,0.036222,0.0036784,0.010366,0.089442,0.0054958,0,0.0092601,0,0,0.76271,0,0.065799,0.012383,0.40679,0.11451,0.11167,0.017538,0.12423,0.27449,0.13982,0.1895,0,0.098895,0,0,5.1013,0,5.4186,6.0965,93.294,54.202,84.174,26.909,16.002,26.722,26.957,26.01,0,24.224,0,0
92,294,0.40188,0.020998,361.61,509.79,130,73,0,0.0026923,0,0.039908,0.0068316,0.030702,0.043159,0.039807,0.015694,0.025413,0.082559,0.036644,0.064145,0,0.013209,0,0,0.76271,0,0.077768,0.010402,0.3711,0.10117,0.16861,0.027885,0.055554,0.26989,0.25085,0.16375,0,0.019675,0,0,5.1013,0,7.0892,9.6593,97.636,68.705,95.879,12.902,20.988,10.113,40.872,32.911,0,61.16,0,0
98,111,0.041871,0.035273,426.97,538.8,126,94,0,0.0026923,0,0.03042,0.0085532,0.02449,0.053053,0.036471,0.087073,0.073315,0.060067,0.084143,0.049288,0,0.031613,0,0,0.76271,0,0.010559,0.066032,0.34223,0.058352,0.24416,0.037191,0.059131,0.19293,0.22217,0.037656,0,0.043176,0,0,5.1013,0,13.005,32.235,72.897,81.427,110.65,23.432,24.722,16.947,38.725,94.883,0,123.95,0,0
